## METRICS CLASS	picard.analysis.CollectWgsMetricsWithNonZeroCoverage$WgsMetricsWithNonZeroCoverage
CATEGORY	GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	HET_SNP_SENSITIVITY	HET_SNP_Q
NON_ZERO_REGIONS	313894894	7.203693	9.161665	6	3	0	0.042226	0	0.003214	0.021655	0.011531	0.05237	0.130997	1	0.620454	0.217595	0.07415	0.031547	0.016834	0.010569	0.005632	0.003763	0.002828	0.002269	0.001901	0.001631	0.001422	0.76079	6	Mtruncatula_HM162
WHOLE_GENOME	389016531	7.455191	11.17951	5	4	0	0.042589	0	0.002827	0.021853	0.014929	0.051951	0.13415	0.817923	0.549103	0.279616	0.130716	0.061901	0.031891	0.018465	0.008665	0.005415	0.003911	0.003056	0.00251	0.002128	0.001847	0.649533	5	Mtruncatula_HM163
NON_ZERO_REGIONS	318185756	9.114779	11.733567	7	4	0	0.042589	0	0.002827	0.021853	0.014929	0.051951	0.13415	1	0.671337	0.341861	0.159814	0.075681	0.03899	0.022576	0.010594	0.00662	0.004781	0.003737	0.003069	0.002601	0.002259	0.793357	7	Mtruncatula_HM163
WHOLE_GENOME	389016531	6.895773	10.990982	4	4	0	0.044192	0	0.002527	0.017821	0.024069	0.038113	0.126722	0.789755	0.493738	0.246698	0.119836	0.060288	0.032762	0.019587	0.009196	0.005584	0.00394	0.003034	0.002475	0.002083	0.001798	0.607362	4	Mtruncatula_HM164
NON_ZERO_REGIONS	307227795	8.731534	11.701792	6	4	0	0.044192	0	0.002527	0.017821	0.024069	0.038113	0.126722	1	0.625179	0.312373	0.151739	0.076338	0.041484	0.024801	0.011644	0.00707	0.004989	0.003842	0.003133	0.002637	0.002277	0.768497	6	Mtruncatula_HM164
WHOLE_GENOME	389016531	7.231062	11.265376	5	4	0	0.044806	0	0.002857	0.018581	0.027268	0.046192	0.139704	0.814762	0.523509	0.2604	0.12461	0.062094	0.033681	0.020164	0.009486	0.005751	0.004052	0.003124	0.002544	0.002151	0.001868	0.635425	4	Mtruncatula_HM165
NON_ZERO_REGIONS	316955843	8.875061	11.881545	6	4	0	0.044806	0	0.002857	0.018581	0.027268	0.046192	0.139704	1	0.64253	0.319603	0.152941	0.076211	0.041338	0.024748	0.011643	0.007058	0.004973	0.003834	0.003123	0.00264	0.002293	0.779341	7	Mtruncatula_HM165
WHOLE_GENOME	389016531	5.90032	9.451154	4	3	0	0.042545	0	0.002751	0.021843	0.054404	0.042462	0.164005	0.786638	0.467115	0.193927	0.077571	0.034443	0.017966	0.010904	0.005565	0.003633	0.002686	0.002125	0.001765	0.00151	0.001318	0.595672	4	Mtruncatula_HM166
NON_ZERO_REGIONS	306015077	7.500682	10.077114	6	3	0	0.042545	0	0.002751	0.021843	0.054404	0.042462	0.164005	1	0.593813	0.246526	0.098611	0.043785	0.022839	0.013862	0.007075	0.004619	0.003415	0.002701	0.002244	0.001919	0.001675	0.756597	6	Mtruncatula_HM166
WHOLE_GENOME	389016531	5.921044	9.64224	4	3	0	0.041249	0	0.00264	0.020308	0.066006	0.044498	0.174701	0.785341	0.461506	0.194737	0.079967	0.03639	0.019342	0.011858	0.006043	0.003902	0.002858	0.002254	0.001869	0.001591	0.001382	0.594631	4	Mtruncatula_HM167
NON_ZERO_REGIONS	305510631	7.539456	10.304529	6	3	0	0.041249	0	0.00264	0.020308	0.066006	0.044498	0.174701	1	0.587651	0.247965	0.101825	0.046337	0.024629	0.0151	0.007695	0.004968	0.00364	0.00287	0.00238	0.002026	0.00176	0.756548	6	Mtruncatula_HM167
WHOLE_GENOME	389016531	6.531537	9.667279	5	4	0	0.039928	0	0.00265	0.01979	0.062462	0.039121	0.163952	0.809714	0.525032	0.226038	0.089789	0.0395	0.020606	0.012564	0.00633	0.004044	0.002942	0.002309	0.001899	0.001607	0.00139	0.639806	4	Mtruncatula_HM168
NON_ZERO_REGIONS	314992151	8.066474	10.150731	6	3	0	0.039928	0	0.00265	0.01979	0.062462	0.039121	0.163952	1	0.648417	0.279158	0.11089	0.048782	0.025448	0.015517	0.007818	0.004994	0.003634	0.002851	0.002345	0.001985	0.001717	0.789668	7	Mtruncatula_HM168
WHOLE_GENOME	389016531	6.429051	9.166156	5	4	0	0.040014	0	0.002703	0.042336	0.008696	0.036691	0.13044	0.816919	0.531601	0.220371	0.082897	0.034529	0.017396	0.010523	0.00544	0.003577	0.002621	0.002056	0.001684	0.00142	0.001232	0.634715	4	Mtruncatula_HM169
NON_ZERO_REGIONS	317794870	7.869879	9.566024	6	3	0	0.040014	0	0.002703	0.042336	0.008696	0.036691	0.13044	1	0.650739	0.269759	0.101475	0.042268	0.021294	0.012881	0.00666	0.004378	0.003208	0.002516	0.002061	0.001739	0.001508	0.776349	7	Mtruncatula_HM169
WHOLE_GENOME	389016531	6.135839	8.499554	5	3	0	0.039174	0	0.002476	0.038667	0.004548	0.036228	0.121093	0.837882	0.512145	0.20095	0.072918	0.029805	0.014963	0.009088	0.004776	0.003145	0.002293	0.001787	0.00145	0.001204	0.001022	0.630785	4	Mtruncatula_HM170
NON_ZERO_REGIONS	325949778	7.323039	8.804909	6	3	0	0.039174	0	0.002476	0.038667	0.004548	0.036228	0.121093	1	0.611238	0.239831	0.087027	0.035572	0.017858	0.010847	0.0057	0.003753	0.002737	0.002133	0.001731	0.001437	0.00122	0.751705	6	Mtruncatula_HM170
WHOLE_GENOME	389016531	5.462162	8.838107	4	3	0	0.043088	0	0.002952	0.03524	0.010628	0.049211	0.141119	0.804919	0.452405	0.159365	0.056769	0.024533	0.013066	0.008173	0.004351	0.002897	0.002151	0.001722	0.001448	0.001263	0.001123	0.585018	4	Mtruncatula_HM172
NON_ZERO_REGIONS	313126923	6.785974	9.384033	5	3	0	0.043088	0	0.002952	0.03524	0.010628	0.049211	0.141119	1	0.56205	0.197988	0.070527	0.030479	0.016232	0.010154	0.005406	0.0036	0.002673	0.00214	0.001799	0.001569	0.001396	0.725815	6	Mtruncatula_HM172
WHOLE_GENOME	389016531	5.882642	8.872178	4	3	0	0.042802	0	0.003027	0.035391	0.015043	0.054614	0.150876	0.814369	0.490503	0.184513	0.066195	0.028087	0.014772	0.009178	0.004845	0.003211	0.002368	0.001868	0.001554	0.001337	0.001169	0.611768	4	Mtruncatula_HM173
NON_ZERO_REGIONS	316803151	7.223554	9.325885	6	3	0	0.042802	0	0.003027	0.035391	0.015043	0.054614	0.150876	1	0.602311	0.226572	0.081283	0.034489	0.01814	0.01127	0.00595	0.003943	0.002908	0.002293	0.001908	0.001642	0.001436	0.750312	6	Mtruncatula_HM173
WHOLE_GENOME	389016531	5.294977	8.425685	4	3	0	0.039104	0	0.002334	0.025999	0.072678	0.046338	0.186453	0.803702	0.447857	0.150093	0.049983	0.02076	0.010974	0.006928	0.003791	0.002584	0.001972	0.001603	0.001361	0.001187	0.001058	0.594735	4	Mtruncatula_HM175
NON_ZERO_REGIONS	312653197	6.588237	8.933711	5	3	0	0.039104	0	0.002334	0.025999	0.072678	0.046338	0.186453	1	0.557243	0.186753	0.062191	0.025831	0.013655	0.00862	0.004717	0.003216	0.002453	0.001994	0.001693	0.001478	0.001316	0.739301	6	Mtruncatula_HM175
WHOLE_GENOME	389016531	5.509574	8.900763	4	3	0	0.044472	0	0.003373	0.021866	0.004677	0.053639	0.128027	0.792748	0.447559	0.168346	0.062616	0.027549	0.01465	0.00904	0.004654	0.003033	0.002235	0.001779	0.00149	0.001287	0.001135	0.576896	4	Mtruncatula_HM176
NON_ZERO_REGIONS	308392017	6.94997	9.482863	5	3	0	0.044472	0	0.003373	0.021866	0.004677	0.053639	0.128027	1	0.564566	0.212357	0.078986	0.034751	0.01848	0.011403	0.005871	0.003826	0.002819	0.002244	0.00188	0.001623	0.001432	0.727057	6	Mtruncatula_HM176
WHOLE_GENOME	389016531	5.381964	8.206399	4	3	0	0.042217	0	0.00323	0.057936	0.023886	0.041604	0.168874	0.812316	0.476567	0.144658	0.044506	0.018833	0.010294	0.006606	0.003621	0.00245	0.001852	0.001505	0.001277	0.001119	0.001002	0.605543	4	Mtruncatula_HM177
NON_ZERO_REGIONS	316004455	6.625454	8.64096	5	2	0	0.042217	0	0.00323	0.057936	0.023886	0.041604	0.168874	1	0.586677	0.178081	0.054789	0.023184	0.012672	0.008132	0.004457	0.003016	0.00228	0.001853	0.001572	0.001378	0.001234	0.744206	6	Mtruncatula_HM177
WHOLE_GENOME	389016531	5.117657	7.9406	4	3	0	0.039387	0	0.002499	0.069359	0.073191	0.038986	0.223423	0.806607	0.445122	0.137937	0.041224	0.016287	0.008715	0.005692	0.003228	0.00223	0.001724	0.001413	0.001207	0.001065	0.000956	0.59453	4	Mtruncatula_HM178
NON_ZERO_REGIONS	313783413	6.344674	8.389625	5	2	0	0.039387	0	0.002499	0.069359	0.073191	0.038986	0.223423	1	0.551845	0.171009	0.051107	0.020192	0.010805	0.007057	0.004001	0.002764	0.002137	0.001751	0.001497	0.001321	0.001186	0.735509	6	Mtruncatula_HM178
WHOLE_GENOME	389016531	5.029916	7.867326	4	3	0	0.043432	0	0.003095	0.054184	0.03622	0.050506	0.187437	0.802541	0.432249	0.135018	0.041234	0.016437	0.008877	0.005816	0.003308	0.002271	0.001736	0.001413	0.001198	0.001044	0.000925	0.578791	4	Mtruncatula_HM179
NON_ZERO_REGIONS	312201798	6.267486	8.32869	5	2	0	0.043432	0	0.003095	0.054184	0.03622	0.050506	0.187437	1	0.538601	0.168238	0.051379	0.020481	0.011061	0.007247	0.004121	0.00283	0.002163	0.00176	0.001492	0.0013	0.001152	0.719724	6	Mtruncatula_HM179
WHOLE_GENOME	389016531	6.522144	9.412901	5	4	0	0.038767	0	0.002883	0.029807	0.005086	0.0612	0.137744	0.819806	0.539538	0.221566	0.083569	0.035959	0.01871	0.011407	0.00582	0.003749	0.00273	0.002132	0.001747	0.001483	0.001291	0.642104	4	Mtruncatula_HM180
NON_ZERO_REGIONS	318917968	7.955719	9.832221	6	3	0	0.038767	0	0.002883	0.029807	0.005086	0.0612	0.137744	1	0.658129	0.270267	0.101938	0.043863	0.022822	0.013915	0.007099	0.004572	0.00333	0.002601	0.002131	0.001809	0.001574	0.782688	7	Mtruncatula_HM180
WHOLE_GENOME	389016531	7.060357	9.938231	5	4	0	0.035203	0	0.002281	0.035451	0.012076	0.050633	0.135643	0.831861	0.560454	0.255229	0.106214	0.046995	0.023788	0.013947	0.006704	0.004199	0.003018	0.002339	0.001905	0.001611	0.001395	0.660558	5	Mtruncatula_HM181
NON_ZERO_REGIONS	323607617	8.487425	10.325686	7	3	0	0.035203	0	0.002281	0.035451	0.012076	0.050633	0.135643	1	0.673735	0.306817	0.127683	0.056494	0.028596	0.016766	0.00806	0.005048	0.003628	0.002812	0.00229	0.001937	0.001677	0.793454	7	Mtruncatula_HM181
WHOLE_GENOME	389016531	3.546686	5.671255	3	2	0	0.043551	0	0.004541	0.03676	0.018481	0.052095	0.155428	0.770545	0.315004	0.043653	0.009622	0.004736	0.003003	0.002154	0.001364	0.001005	0.000782	0.000622	0.00051	0.000436	0.000388	0.494133	3	Mtruncatula_HM182
NON_ZERO_REGIONS	299754835	4.602827	6.072851	4	2	0	0.043551	0	0.004541	0.03676	0.018481	0.052095	0.155428	1	0.408806	0.056652	0.012487	0.006146	0.003898	0.002796	0.001771	0.001305	0.001015	0.000807	0.000662	0.000566	0.000503	0.639844	4	Mtruncatula_HM182
WHOLE_GENOME	389016531	4.948028	7.960169	4	3	0	0.042333	0	0.003421	0.064163	0.056427	0.03553	0.201873	0.794528	0.423843	0.129646	0.040085	0.016472	0.009038	0.005973	0.003469	0.002419	0.001855	0.001499	0.001263	0.001094	0.000965	0.57416	4	Mtruncatula_HM183
NON_ZERO_REGIONS	309084416	6.227635	8.472424	5	2	0	0.042333	0	0.003421	0.064163	0.056427	0.03553	0.201873	1	0.533453	0.163174	0.050451	0.020732	0.011375	0.007518	0.004366	0.003044	0.002335	0.001887	0.001589	0.001377	0.001215	0.721233	6	Mtruncatula_HM183
WHOLE_GENOME	389016531	3.945389	6.525617	3	2	0	0.03532	0	0.002112	0.06032	0.15074	0.031701	0.280193	0.775911	0.339381	0.073736	0.018444	0.00791	0.004782	0.003357	0.002069	0.001486	0.001177	0.000988	0.000852	0.000743	0.000657	0.543487	3	Mtruncatula_HM184
NON_ZERO_REGIONS	301842014	5.084851	7.006298	4	2	0	0.03532	0	0.002112	0.06032	0.15074	0.031701	0.280193	1	0.437397	0.095032	0.023771	0.010194	0.006163	0.004327	0.002666	0.001916	0.001517	0.001273	0.001098	0.000958	0.000847	0.698984	5	Mtruncatula_HM184
WHOLE_GENOME	389016531	5.645868	8.925543	4	3	0	0.047862	0	0.004052	0.056802	0.00456	0.038243	0.151518	0.788513	0.456584	0.177838	0.067316	0.029305	0.015512	0.009689	0.00515	0.003401	0.002504	0.001964	0.001608	0.001353	0.001165	0.578765	4	Mtruncatula_HM185
NON_ZERO_REGIONS	306744403	7.16015	9.496838	5	3	0	0.047862	0	0.004052	0.056802	0.00456	0.038243	0.151518	1	0.579045	0.225537	0.085371	0.037165	0.019672	0.012288	0.006531	0.004313	0.003175	0.002491	0.00204	0.001716	0.001478	0.732817	6	Mtruncatula_HM185
WHOLE_GENOME	389016531	6.456674	9.130362	5	4	0	0.04179	0	0.003422	0.047922	0.004616	0.044075	0.141825	0.807664	0.540737	0.223431	0.082356	0.033988	0.017079	0.010289	0.00526	0.003435	0.002522	0.001977	0.001623	0.001373	0.001194	0.636811	4	Mtruncatula_HM186
NON_ZERO_REGIONS	314194825	7.994253	9.535393	6	3	0	0.04179	0	0.003422	0.047922	0.004616	0.044075	0.141825	1	0.669506	0.276638	0.101968	0.042082	0.021147	0.012739	0.006513	0.004254	0.003122	0.002448	0.00201	0.0017	0.001479	0.787697	7	Mtruncatula_HM186
WHOLE_GENOME	389016531	6.104205	9.638558	4	3	0	0.041713	0	0.003656	0.044605	0.004075	0.050802	0.14485	0.797523	0.492203	0.203492	0.078485	0.033603	0.017234	0.01046	0.005425	0.003554	0.00262	0.002083	0.001731	0.001496	0.001324	0.604174	4	Mtruncatula_HM187
NON_ZERO_REGIONS	310249518	7.653958	10.228697	6	3	0	0.041713	0	0.003656	0.044605	0.004075	0.050802	0.14485	1	0.617165	0.255155	0.098411	0.042134	0.02161	0.013116	0.006803	0.004456	0.003286	0.002611	0.00217	0.001875	0.00166	0.756629	6	Mtruncatula_HM187
WHOLE_GENOME	389016531	4.927908	8.655453	3	3	0	0.047821	0	0.004094	0.046449	0.017706	0.043568	0.159639	0.762016	0.398328	0.14195	0.050371	0.021356	0.011402	0.007312	0.004059	0.002765	0.002098	0.001695	0.00143	0.001246	0.001109	0.53648	3	Mtruncatula_HM188
NON_ZERO_REGIONS	296436720	6.466938	9.400067	5	3	0	0.047821	0	0.004094	0.046449	0.017706	0.043568	0.159639	1	0.52273	0.186282	0.066102	0.028025	0.014963	0.009595	0.005326	0.003628	0.002754	0.002224	0.001876	0.001636	0.001455	0.702675	5	Mtruncatula_HM188
WHOLE_GENOME	389016531	4.302709	6.422651	4	2	0	0.03811	0	0.00486	0.039213	0.009277	0.082515	0.173976	0.81875	0.411891	0.064168	0.012427	0.005778	0.003565	0.002509	0.00156	0.001179	0.000985	0.000864	0.000782	0.000719	0.000668	0.569838	4	Mtruncatula_HM189
NON_ZERO_REGIONS	318507276	5.255217	6.736214	5	2	0	0.03811	0	0.00486	0.039213	0.009277	0.082515	0.173976	1	0.503073	0.078373	0.015178	0.007057	0.004354	0.003064	0.001905	0.001441	0.001203	0.001055	0.000955	0.000878	0.000816	0.694835	5	Mtruncatula_HM189
WHOLE_GENOME	389016531	1.444542	4.502121	1	1	0	0.043861	0	0.005119	0.010676	0.009578	0.081618	0.150851	0.59777	0.04654	0.004165	0.001891	0.001285	0.001028	0.000893	0.000735	0.000617	0.000506	0.000412	0.000351	0.000314	0.000294	0.264754	1	Mtruncatula_HM190
NON_ZERO_REGIONS	232542520	2.41655	5.617733	2	1	0	0.043861	0	0.005119	0.010676	0.009578	0.081618	0.150851	1	0.077856	0.006968	0.003164	0.002149	0.00172	0.001494	0.001229	0.001032	0.000846	0.000689	0.000588	0.000525	0.000491	0.441884	3	Mtruncatula_HM190
WHOLE_GENOME	389016531	2.370428	5.280538	1	1	0	0.050263	0	0.005107	0.040722	0.020711	0.061982	0.178786	0.672476	0.157863	0.020048	0.006084	0.003335	0.002259	0.001706	0.001189	0.000944	0.000795	0.000685	0.000594	0.000513	0.000446	0.357336	2	Mtruncatula_HM191
NON_ZERO_REGIONS	261604404	3.524924	6.115167	3	1	0	0.050263	0	0.005107	0.040722	0.020711	0.061982	0.178786	1	0.234749	0.029813	0.009047	0.004959	0.003359	0.002537	0.001769	0.001404	0.001183	0.001019	0.000884	0.000763	0.000663	0.529286	3	Mtruncatula_HM191
WHOLE_GENOME	389016531	2.294196	5.120579	1	1	0	0.050379	0	0.005585	0.042329	0.003781	0.059013	0.161087	0.661433	0.152177	0.017813	0.005313	0.00298	0.002065	0.001581	0.001083	0.000814	0.000642	0.000521	0.000439	0.000387	0.000354	0.347145	2	Mtruncatula_HM192
NON_ZERO_REGIONS	257308329	3.468524	5.963936	3	1	0	0.050379	0	0.005585	0.042329	0.003781	0.059013	0.161087	1	0.230071	0.026931	0.008032	0.004505	0.003123	0.00239	0.001637	0.001231	0.000971	0.000787	0.000664	0.000585	0.000535	0.522562	3	Mtruncatula_HM192
WHOLE_GENOME	389016531	2.75047	4.985919	2	2	0	0.047465	0	0.004743	0.045885	0.010802	0.043814	0.152708	0.751152	0.198285	0.019919	0.005662	0.00296	0.001875	0.001317	0.000789	0.000564	0.000459	0.000401	0.000364	0.000337	0.000318	0.414718	2	Mtruncatula_HM193
NON_ZERO_REGIONS	292210647	3.661667	5.455135	3	1	0	0.047465	0	0.004743	0.045885	0.010802	0.043814	0.152708	1	0.263975	0.026518	0.007538	0.003941	0.002497	0.001754	0.00105	0.00075	0.000612	0.000534	0.000485	0.000449	0.000423	0.549931	3	Mtruncatula_HM193
WHOLE_GENOME	389016531	2.056004	4.754481	2	1	0	0.044579	0	0.005194	0.043732	0.00305	0.06983	0.166384	0.703459	0.099342	0.007419	0.002954	0.001823	0.001307	0.001008	0.000666	0.000495	0.000413	0.000373	0.000349	0.000333	0.000322	0.330938	2	Mtruncatula_HM194
NON_ZERO_REGIONS	273657045	2.922708	5.440689	2	1	0	0.044579	0	0.005194	0.043732	0.00305	0.06983	0.166384	1	0.141219	0.010546	0.004199	0.002591	0.001858	0.001433	0.000947	0.000704	0.000586	0.00053	0.000496	0.000474	0.000458	0.467992	3	Mtruncatula_HM194
WHOLE_GENOME	389016531	1.744789	4.790025	1	1	0	0.050529	0	0.005736	0.046864	0.003107	0.066499	0.172736	0.641003	0.073819	0.006988	0.002928	0.001864	0.001404	0.001161	0.000906	0.000762	0.000659	0.000575	0.000501	0.000435	0.00038	0.282562	1	Mtruncatula_HM195
NON_ZERO_REGIONS	249360924	2.721965	5.756264	2	1	0	0.050529	0	0.005736	0.046864	0.003107	0.066499	0.172736	1	0.115161	0.010902	0.004568	0.002908	0.002191	0.001811	0.001413	0.001188	0.001028	0.000897	0.000782	0.000679	0.000593	0.437944	3	Mtruncatula_HM195
WHOLE_GENOME	389016531	3.018832	5.638396	2	2	0	0.041578	0	0.005991	0.040305	0.001962	0.082098	0.171933	0.755709	0.235759	0.023461	0.006111	0.00332	0.00223	0.001685	0.001186	0.000967	0.000837	0.000738	0.000658	0.000586	0.000517	0.439337	3	Mtruncatula_HM196
NON_ZERO_REGIONS	293983485	3.994698	6.178198	3	1	0	0.041578	0	0.005991	0.040305	0.001962	0.082098	0.171933	1	0.311971	0.031045	0.008087	0.004393	0.002951	0.00223	0.001569	0.00128	0.001107	0.000976	0.00087	0.000775	0.000684	0.579658	4	Mtruncatula_HM196
WHOLE_GENOME	389016531	1.836488	4.418913	1	1	0	0.04877	0	0.005134	0.046581	0.002523	0.05347	0.156478	0.675411	0.078216	0.006641	0.002707	0.001627	0.00114	0.000863	0.000579	0.00045	0.000383	0.00034	0.00031	0.00029	0.000277	0.303129	2	Mtruncatula_HM197
NON_ZERO_REGIONS	262746192	2.719066	5.1489	2	1	0	0.04877	0	0.005134	0.046581	0.002523	0.05347	0.156478	1	0.115805	0.009833	0.004007	0.002409	0.001687	0.001278	0.000857	0.000667	0.000567	0.000504	0.000459	0.000429	0.00041	0.445953	3	Mtruncatula_HM197
WHOLE_GENOME	389016531	3.133727	5.882864	3	2	0	0.043421	0	0.005499	0.010788	0.001301	0.078323	0.139332	0.768879	0.243983	0.024591	0.006918	0.003751	0.002545	0.001955	0.001384	0.001129	0.000984	0.000882	0.000796	0.000719	0.000637	0.456937	3	Mtruncatula_HM198
NON_ZERO_REGIONS	299106724	4.075708	6.416529	3	1	0	0.043421	0	0.005499	0.010788	0.001301	0.078323	0.139332	1	0.317323	0.031983	0.008997	0.004878	0.00331	0.002543	0.0018	0.001469	0.00128	0.001147	0.001035	0.000935	0.000829	0.593714	4	Mtruncatula_HM198
WHOLE_GENOME	389016531	3.798947	6.53887	3	2	0	0.041891	0	0.006175	0.038369	0.003077	0.079125	0.168637	0.759433	0.33548	0.062796	0.013913	0.006186	0.003857	0.002765	0.001775	0.001337	0.001098	0.000946	0.000839	0.000756	0.000684	0.497775	3	Mtruncatula_HM199
NON_ZERO_REGIONS	295431856	5.002349	7.090921	4	2	0	0.041891	0	0.006175	0.038369	0.003077	0.079125	0.168637	1	0.44175	0.082688	0.01832	0.008145	0.005079	0.003641	0.002337	0.00176	0.001446	0.001246	0.001105	0.000995	0.0009	0.653949	5	Mtruncatula_HM199
WHOLE_GENOME	389016531	3.152775	5.639483	2	2	0	0.046532	0	0.005577	0.039886	0.011124	0.060432	0.163551	0.751417	0.253296	0.033556	0.00837	0.004184	0.002732	0.002026	0.00134	0.001025	0.000832	0.000693	0.000589	0.000509	0.000445	0.449748	3	Mtruncatula_HM200
NON_ZERO_REGIONS	292313787	4.19577	6.160266	3	2	0	0.046532	0	0.005577	0.039886	0.011124	0.060432	0.163551	1	0.337091	0.044657	0.011139	0.005569	0.003636	0.002697	0.001784	0.001365	0.001108	0.000922	0.000784	0.000677	0.000592	0.596869	4	Mtruncatula_HM200
WHOLE_GENOME	389016531	1.620844	4.86566	1	1	0	0.042685	0	0.006202	0.005845	0.01038	0.090174	0.155286	0.628107	0.060418	0.005425	0.002288	0.001501	0.001177	0.001007	0.000834	0.000752	0.000685	0.00061	0.000534	0.000466	0.000411	0.290265	1	Mtruncatula_HM201
NON_ZERO_REGIONS	244343832	2.580524	5.934274	2	1	0	0.042685	0	0.006202	0.005845	0.01038	0.090174	0.155286	1	0.096191	0.008637	0.003642	0.002389	0.001874	0.001603	0.001328	0.001198	0.00109	0.000972	0.000851	0.000743	0.000654	0.461588	3	Mtruncatula_HM201
WHOLE_GENOME	389016531	0.176871	1.432224	0	0	0	0.05132	0	0.002843	0.005325	0.239279	0.03657	0.335338	0.116186	0.001675	0.000635	0.000411	0.000294	0.00022	0.000177	0.000129	0.000102	0.000084	0.000072	0.000062	0.000052	0.000044	0.046822	0	Mtruncatula_HM202
NON_ZERO_REGIONS	45198275	1.522311	3.95055	1	0	0	0.05132	0	0.002843	0.005325	0.239279	0.03657	0.335338	1	0.014413	0.005468	0.003539	0.002527	0.001893	0.001526	0.001112	0.00088	0.000726	0.000623	0.00053	0.000448	0.000376	0.40233	2	Mtruncatula_HM202
WHOLE_GENOME	389016531	3.059742	5.932752	2	2	0	0.046344	0	0.00723	0.040156	0.002973	0.069942	0.166646	0.7511	0.23819	0.026396	0.007394	0.004024	0.002683	0.002007	0.001386	0.001103	0.000946	0.00084	0.00076	0.000691	0.00063	0.440132	3	Mtruncatula_HM203
NON_ZERO_REGIONS	292190506	4.073679	6.536884	3	1	0	0.046344	0	0.00723	0.040156	0.002973	0.069942	0.166646	1	0.317122	0.035143	0.009845	0.005358	0.003572	0.002671	0.001846	0.001469	0.00126	0.001118	0.001012	0.000921	0.000838	0.584247	4	Mtruncatula_HM203
WHOLE_GENOME	389016531	1.764188	4.835721	1	1	0	0.046597	0	0.00525	0.042004	0.057174	0.044347	0.195372	0.600126	0.092724	0.01064	0.003633	0.002132	0.001528	0.001224	0.000933	0.000784	0.00069	0.000619	0.000561	0.000508	0.00046	0.291043	1	Mtruncatula_HM205
NON_ZERO_REGIONS	233458946	2.939695	5.959014	2	1	0	0.046597	0	0.00525	0.042004	0.057174	0.044347	0.195372	1	0.154508	0.01773	0.006053	0.003552	0.002547	0.00204	0.001554	0.001307	0.001149	0.001032	0.000934	0.000847	0.000766	0.482417	3	Mtruncatula_HM205
WHOLE_GENOME	389016531	3.083841	5.684583	2	2	0	0.043652	0	0.006266	0.041593	0.014927	0.061949	0.168388	0.749149	0.248441	0.028775	0.006869	0.003527	0.002347	0.001771	0.001222	0.000974	0.000827	0.000731	0.000658	0.000596	0.000538	0.446792	3	Mtruncatula_HM206
NON_ZERO_REGIONS	291431311	4.116459	6.235719	3	2	0	0.043652	0	0.006266	0.041593	0.014927	0.061949	0.168388	1	0.331631	0.03841	0.009169	0.004708	0.003133	0.002364	0.001632	0.0013	0.001104	0.000976	0.000878	0.000796	0.000718	0.594596	4	Mtruncatula_HM206
