chr,block1.end.pos,block2.start.pos,breakpoint.pos,Selected.420
4,16423449,16426594,16425022,No
4,16425361,16426594,16425978,No
4,16427441,16451265,16439353,No
4,16428367,16454356,16441362,No
4,16457772,16458586,16458179,No
4,16469070,16473440,16471255,Yes
4,16486142,16490298,16488220,No
4,16493951,16496705,16495328,No
4,16497314,16509579,16503446,No
4,16509381,16509579,16509480,No
4,16510675,16511021,16510848,Yes
4,16510062,16512756,16511409,Yes
4,16530470,16531050,16530760,No
4,16540761,16540901,16540831,No
4,16540142,16542770,16541456,Yes
4,16544166,16547095,16545630,No
4,16547246,16551782,16549514,No
4,16552540,16553382,16552961,No
4,16553559,16555308,16554434,No
4,16561014,16561886,16561450,No
4,16572769,16574984,16573876,Yes
4,16580798,16581340,16581069,No
4,16587367,16587784,16587576,No
4,16608366,16610301,16609334,No
4,16631793,16633316,16632554,No
4,16631793,16636638,16634216,No
4,16636638,16637555,16637096,No
4,16640333,16651242,16645788,No
4,16645535,16646520,16646028,No
4,16656126,16656133,16656130,Yes
4,16656126,16656133,16656130,No
4,16653622,16659862,16656742,No
4,16655593,16660456,16658024,No
4,16659568,16661256,16660412,Yes
4,16661256,16661561,16661408,No
4,16668207,16670688,16669448,No
4,16670688,16672584,16671636,Yes
4,16675428,16678772,16677100,No
4,16686679,16687124,16686902,No
4,16687124,16687653,16687388,Yes
4,16688714,16689193,16688954,Yes
4,16689193,16689776,16689484,No
4,16691939,16692240,16692090,No
4,16693391,16694586,16693988,No
4,16695518,16696843,16696180,No
4,16696041,16698849,16697445,Yes
4,16704934,16704973,16704954,No
4,16705021,16705024,16705022,No
4,16705117,16708653,16706885,Yes
4,16702178,16715614,16708896,No
4,16708653,16709282,16708968,No
4,16708653,16709282,16708968,No
4,16709405,16715614,16712510,No
4,16717476,16726316,16721896,No
4,16738523,16740701,16739612,Yes
4,16761671,16778605,16770138,Yes
4,16768517,16778605,16773561,No
4,16794120,16794379,16794250,No
4,16793615,16799377,16796496,Yes
4,16798865,16798975,16798920,No
4,16800825,16802245,16801535,Yes
4,16811704,16812873,16812288,No
4,16824511,16827666,16826088,Yes
4,16828639,16830055,16829347,No
4,16843896,16849464,16846680,No
4,16852147,16854360,16853254,No
4,16863014,16871470,16867242,No
4,16874587,16884751,16879669,No
4,16884751,16891306,16888028,Yes
4,16884751,16895571,16890161,No
4,16900468,16902399,16901434,Yes
4,16906845,16910149,16908497,No
4,16909736,16913823,16911780,No
4,16909326,16914621,16911974,No
4,16915272,16915837,16915554,Yes
4,16917999,16918803,16918401,No
4,16923800,16925506,16924653,No
4,16949733,16950897,16950315,No
4,16951708,16952833,16952270,No
4,16967156,16968209,16967682,No
4,16968846,16969437,16969142,No
4,16969437,16970633,16970035,No
4,16970895,16972249,16971572,No
4,16971865,16972249,16972057,No
4,16996107,16998648,16997378,No
4,16996107,17001192,16998650,No
4,17002488,17003295,17002892,No
4,17006345,17007688,17007016,No
4,17015549,17017047,17016298,No
4,17024196,17025160,17024678,No
4,17029302,17031663,17030482,Yes
4,17032191,17036817,17034504,No
4,17040386,17041103,17040744,No
4,17086207,17086497,17086352,No
4,17108774,17108895,17108834,No
4,17109017,17109857,17109437,No
4,17116747,17118120,17117434,Yes
4,17118843,17120794,17119818,No
4,17124227,17130110,17127168,No
4,17134293,17134914,17134604,Yes
4,17149790,17157768,17153779,No
4,17169734,17173660,17171697,Yes
4,17183894,17184663,17184278,No
4,17184663,17185139,17184901,No
4,17186897,17187643,17187270,No
4,17187643,17194020,17190832,Yes
4,17194742,17202791,17198766,No
4,17203158,17204054,17203606,No
4,17219031,17219465,17219248,No
4,17225348,17227343,17226346,No
4,17232035,17236189,17234112,No
4,17237220,17239128,17238174,No
4,17248290,17248860,17248575,No
4,17267618,17268229,17267924,No
4,17270054,17270443,17270248,No
4,17276897,17279578,17278238,No
4,17301506,17301802,17301654,No
4,17301856,17302137,17301996,No
4,17302285,17309247,17305766,No
4,17302260,17313542,17307901,No
4,17300425,17316135,17308280,Yes
4,17293001,17328235,17310618,No
4,17301802,17320512,17311157,No
4,17309247,17313542,17311394,Yes
4,17313542,17316135,17314838,No
4,17321084,17321497,17321290,No
4,17322769,17323916,17323342,Yes
4,17324578,17324805,17324692,No
4,17324647,17324805,17324726,No
4,17346031,17346059,17346045,No
4,17338101,17361409,17349755,No
4,17359954,17365000,17362477,No
4,17359954,17365000,17362477,No
4,17365718,17371026,17368372,No
4,17365718,17377239,17371478,No
4,17371026,17375587,17373306,No
4,17371723,17375047,17373385,No
4,17376270,17377239,17376754,No
4,17376705,17376855,17376780,Yes
4,17376705,17376855,17376780,No
4,17376855,17377239,17377047,No
4,17393517,17393849,17393683,No
4,17393849,17394159,17394004,No
4,17396927,17398129,17397528,No
4,17398846,17400580,17399713,Yes
4,17398846,17402640,17400743,Yes
4,17398846,17404186,17401516,No
4,17401850,17402486,17402168,No
4,17398345,17411029,17404687,No
4,17404315,17411554,17407934,Yes
4,17404898,17411029,17407964,No
4,17411642,17413153,17412398,No
4,17412425,17413153,17412789,No
4,17414726,17421487,17418106,No
4,17417740,17422425,17420082,No
4,17422612,17423158,17422885,Yes
4,17424798,17424988,17424893,No
4,17426637,17426658,17426648,No
4,17428227,17432639,17430433,Yes
4,17432701,17432997,17432849,No
4,17439227,17442975,17441101,No
4,17439883,17443672,17441778,Yes
4,17444262,17445557,17444910,No
4,17450036,17450046,17450041,No
4,17448843,17451702,17450272,No
4,17453953,17457833,17455893,Yes
4,17456629,17457833,17457231,No
4,17459243,17461766,17460504,No
4,17457833,17463231,17460532,No
4,17463448,17466893,17465170,Yes
4,17466013,17466311,17466162,Yes
4,17464593,17467919,17466256,No
4,17464140,17472336,17468238,Yes
4,17471258,17471914,17471586,No
4,17471258,17471914,17471586,No
4,17477357,17477717,17477537,Yes
4,17477717,17478854,17478286,No
4,17483163,17486072,17484618,No
4,17482665,17486729,17484697,No
4,17488368,17506534,17497451,No
4,17486207,17509343,17497775,No
4,17508405,17509503,17508954,No
4,17509736,17513442,17511589,No
4,17511683,17514749,17513216,No
4,17515035,17515861,17515448,No
4,17518447,17521579,17520013,Yes
4,17521579,17524106,17522842,No
4,17524337,17525221,17524779,No
4,17524337,17527412,17525874,No
4,17525642,17527160,17526401,No
4,17527160,17527412,17527286,No
4,17527160,17528167,17527664,No
4,17531934,17532354,17532144,No
4,17532875,17534272,17533574,No
4,17534602,17534633,17534618,No
4,17533803,17536117,17534960,Yes
4,17535879,17536316,17536098,No
4,17535879,17537246,17536562,No
4,17536316,17536814,17536565,No
4,17536814,17537566,17537190,No
4,17537566,17537721,17537644,No
4,17536814,17541057,17538936,Yes
4,17553405,17553759,17553582,No
4,17560444,17560969,17560706,No
4,17561015,17562711,17561863,No
4,17567646,17567743,17567694,No
4,17575039,17575194,17575116,No
4,17576429,17577115,17576772,No
4,17577737,17577886,17577812,Yes
4,17582206,17588046,17585126,No
4,17591433,17591579,17591506,No
4,17594667,17594762,17594714,No
4,17595928,17596429,17596178,Yes
4,17596429,17598529,17597479,No
4,17601372,17601589,17601480,No
4,17605270,17605283,17605276,No
4,17604413,17608214,17606314,No
4,17605734,17608214,17606974,Yes
4,17606105,17608214,17607160,No
4,17606002,17610179,17608090,Yes
4,17616667,17617568,17617118,No
4,17618780,17622602,17620691,No
4,17624261,17633076,17628668,No
4,17625242,17634823,17630032,Yes
4,17635430,17635606,17635518,No
4,17637628,17638209,17637918,No
4,17638277,17648949,17643613,No
4,17652146,17652327,17652236,Yes
4,17656049,17656072,17656060,No
4,17656072,17658972,17657522,No
4,17658972,17661569,17660270,No
4,17666318,17666934,17666626,No
4,17669598,17669860,17669729,Yes
4,17670233,17671583,17670908,No
4,17670233,17673622,17671928,No
4,17672413,17675394,17673904,No
4,17675394,17676301,17675848,No
4,17675394,17676844,17676119,No
4,17676301,17676844,17676572,No
4,17677680,17679721,17678700,No
4,17678607,17681437,17680022,Yes
4,17678216,17682504,17680360,Yes
4,17678607,17683399,17681003,No
4,17681873,17682244,17682058,No
4,17681437,17684117,17682777,No
4,17683475,17686414,17684944,No
4,17683921,17686286,17685104,No
4,17688565,17688910,17688738,No
4,17695595,17699180,17697388,Yes
4,17699900,17711052,17705476,No
4,17706591,17707937,17707264,No
4,17704812,17711052,17707932,No
4,17711548,17711773,17711660,No
4,17718126,17718175,17718150,Yes
4,17711868,17736024,17723946,No
4,17730098,17734780,17732439,No
4,17733478,17735008,17734243,No
4,17733478,17736024,17734751,No
4,17747967,17748160,17748064,No
4,17752702,17753280,17752991,No
4,17754959,17758875,17756917,No
4,17762851,17766517,17764684,No
4,17767461,17769306,17768384,No
4,17782363,17782455,17782409,No
4,17788722,17789321,17789022,No
4,17789390,17789442,17789416,No
4,17798288,17799835,17799062,No
4,17798334,17799835,17799084,No
4,17801374,17802898,17802136,No
4,17802325,17802433,17802379,Yes
4,17802729,17802898,17802814,No
4,17800656,17805437,17803046,No
4,17803945,17804434,17804190,No
4,17801814,17818243,17810028,No
4,17805795,17814773,17810284,No
4,17807234,17814773,17811004,No
4,17807234,17815496,17811365,Yes
4,17807234,17815496,17811365,No
4,17807234,17815496,17811365,No
4,17807234,17815496,17811365,No
4,17805795,17817833,17811814,No
4,17815496,17818243,17816870,No
4,17815496,17818852,17817174,No
4,17818243,17818852,17818548,Yes
4,17817833,17819701,17818767,Yes
4,17818852,17819701,17819276,No
4,17847460,17848102,17847781,No
4,17848102,17849597,17848850,No
4,17867092,17870544,17868818,No
4,17868392,17870544,17869468,No
4,17872548,17875082,17873815,No
4,17884870,17884929,17884900,No
4,17886265,17886292,17886278,No
4,17885599,17887652,17886626,No
4,17903502,17904462,17903982,No
4,17914289,17927373,17920831,No
4,17948244,17955293,17951768,No
4,17952511,17954424,17953468,No
4,17954424,17954523,17954474,No
4,17955293,17955603,17955448,No
4,17973069,17973522,17973296,No
4,17985572,17986389,17985980,No
4,17990750,17992357,17991554,Yes
4,17984927,17998829,17991878,No
4,18000059,18000922,18000490,Yes
4,18002419,18006219,18004319,Yes
4,18002419,18007252,18004836,Yes
4,18006219,18007820,18007020,No
4,18006219,18009196,18007708,No
4,18018834,18019137,18018986,No
4,18030229,18032650,18031440,No
4,18031407,18034678,18033042,No
4,18032650,18036087,18034368,No
4,18034678,18034751,18034714,No
4,18034678,18034751,18034714,No
4,18040351,18043359,18041855,No
4,18047788,18049468,18048628,Yes
4,18051903,18052125,18052014,No
4,18052125,18052800,18052462,No
4,18053281,18054093,18053687,No
4,18055324,18055414,18055369,Yes
4,18055414,18055606,18055510,No
4,18055606,18059602,18057604,No
4,18066297,18066376,18066336,No
4,18070260,18071075,18070668,No
4,18072883,18075418,18074150,Yes
4,18083537,18088585,18086061,No
4,18098149,18098410,18098280,No
4,18097651,18100209,18098930,No
4,18098670,18099250,18098960,No
4,18095709,18112320,18104014,Yes
4,18118561,18119043,18118802,No
4,18118579,18121479,18120029,No
4,18124734,18127540,18126137,No
4,18124186,18131540,18127863,No
4,18135544,18136013,18135778,Yes
4,18137089,18143608,18140348,No
4,18144884,18149815,18147350,No
4,18169474,18169607,18169540,No
4,18169650,18169882,18169766,No
4,18172436,18172476,18172456,Yes
4,18172771,18172787,18172779,No
4,18188185,18188405,18188295,No
4,18191566,18192500,18192033,Yes
4,18191742,18192846,18192294,No
4,18192846,18193276,18193061,Yes
4,18192500,18201552,18197026,No
4,18202083,18206405,18204244,No
4,18245625,18247512,18246568,No
4,18256410,18257141,18256776,No
4,18275730,18276800,18276265,No
4,18279602,18280254,18279928,No
4,18295333,18296295,18295814,No
4,18302629,18302750,18302690,Yes
4,18302629,18302750,18302690,Yes
4,18305789,18305913,18305851,Yes
4,18309402,18310259,18309830,Yes
4,18310259,18310713,18310486,No
4,18312936,18320362,18316649,No
4,18336724,18338409,18337566,No
4,18380586,18385893,18383240,No
4,18388056,18388383,18388220,No
4,18388414,18388736,18388575,No
4,18393641,18396235,18394938,No
4,18404978,18405265,18405122,No
4,18409737,18411144,18410440,No
4,18447223,18450269,18448746,No
4,18453246,18454334,18453790,No
4,18458522,18458792,18458657,Yes
4,18465017,18465274,18465146,No
4,18469770,18472063,18470916,No
4,18503274,18507910,18505592,No
4,18513783,18521001,18517392,Yes
4,18536739,18536824,18536782,No
4,18543530,18544179,18543854,No
4,18548968,18549062,18549015,No
5,669,721,695,Yes
5,6455,8498,7476,Yes
5,15730,16929,16330,Yes
5,17295,17762,17528,No
5,18414,23126,20770,No
5,28342,40307,34324,No
5,58305,60176,59240,No
5,72564,74567,73566,No
5,119571,120396,119984,Yes
5,123858,125339,124598,No
5,124359,133416,128888,No
5,152961,153202,153082,Yes
5,171375,171516,171446,No
5,173966,175908,174937,No
5,184255,184734,184494,No
5,195083,195385,195234,No
5,195626,197111,196368,No
5,206381,206669,206525,No
5,216296,220574,218435,No
5,230904,231011,230958,No
5,230766,232860,231813,No
5,230215,236211,233213,No
5,237495,239679,238587,No
5,256621,256892,256756,No
5,257484,260117,258800,No
5,258788,262134,260461,No
5,270326,270415,270370,No
5,278409,278491,278450,No
5,278676,278931,278804,No
5,282955,283104,283030,No
5,290189,290401,290295,No
5,302852,309884,306368,No
5,308665,309884,309274,No
5,310062,310449,310256,No
5,311859,312294,312076,No
5,314630,315242,314936,Yes
5,315242,316759,316000,Yes
5,315775,317284,316530,No
5,317555,317796,317676,No
5,317555,324050,320802,No
5,326486,327108,326797,No
5,329311,330456,329884,Yes
5,330456,330932,330694,Yes
5,333018,335923,334470,Yes
5,334991,335923,335457,No
5,338411,338476,338444,No
5,342423,343406,342914,Yes
5,338411,353273,345842,No
5,343440,348696,346068,No
5,344364,351703,348034,No
5,350004,351703,350854,No
5,350004,353426,351715,No
5,357660,357768,357714,Yes
5,358859,360093,359476,No
5,357898,361226,359562,No
5,364125,365127,364626,No
5,380239,381294,380766,No
5,383416,384053,383734,No
5,386586,390216,388401,Yes
5,390216,391553,390884,No
5,392584,393215,392900,No
5,396515,398179,397347,No
5,398603,398758,398680,No
5,407001,407849,407425,No
5,410679,412134,411406,No
5,432083,433890,432986,No
5,446132,446495,446314,No
5,448783,448797,448790,No
5,451621,454521,453071,No
5,454530,455392,454961,No
5,459948,461007,460478,No
5,461007,461384,461196,Yes
5,462161,462909,462535,No
5,461007,464807,462907,No
5,463175,465304,464240,No
5,486404,496119,491262,No
5,495318,495377,495348,No
5,497370,497380,497375,No
5,496785,498171,497478,No
5,498910,499273,499092,No
5,511448,511912,511680,No
5,514644,514886,514765,No
5,515812,517201,516506,No
5,521614,524999,523306,Yes
5,524540,524597,524568,No
5,524741,524999,524870,No
5,523271,533286,528278,No
5,531664,532301,531982,No
5,533477,537261,535369,No
5,539090,539300,539195,No
5,545752,545781,545766,No
5,546273,546986,546630,Yes
5,565504,565810,565657,Yes
5,566313,566749,566531,No
5,565936,568986,567461,No
5,566313,568761,567537,No
5,566763,568761,567762,No
5,570270,570356,570313,No
5,572318,572518,572418,No
5,570414,574984,572699,Yes
5,575916,575995,575956,Yes
5,576458,577169,576814,Yes
5,576637,577019,576828,Yes
5,576637,577152,576894,No
5,576637,577714,577176,Yes
5,578398,578423,578410,No
5,578433,578518,578476,Yes
5,579234,587574,583404,No
5,584810,586187,585498,No
5,587221,587459,587340,No
5,589707,590421,590064,No
5,589902,590421,590162,No
5,589136,592629,590882,No
5,596771,597086,596928,No
5,608951,609045,608998,No
5,631557,631611,631584,No
5,631557,635575,633566,No
5,636971,637396,637184,No
5,661052,661139,661096,Yes
5,661139,662200,661670,Yes
5,667094,672424,669759,No
5,679099,680101,679600,No
5,685142,685511,685326,No
5,686513,688787,687650,No
5,689319,690690,690004,No
5,689292,690747,690020,No
5,689221,692108,690664,No
5,690690,690747,690718,No
5,699910,700702,700306,No
5,705240,716439,710840,No
5,725483,725883,725683,Yes
5,725883,725969,725926,No
5,727609,731017,729313,No
5,729906,730720,730313,Yes
5,731510,731883,731696,No
5,733232,733600,733416,Yes
5,732968,734107,733538,No
5,734396,737384,735890,Yes
5,740166,740907,740536,No
5,734178,751149,742664,No
5,743942,749962,746952,No
5,754100,758043,756072,No
5,758116,761504,759810,No
5,762298,763052,762675,No
5,763291,763485,763388,No
5,763708,765169,764438,No
5,764809,765169,764989,No
5,764523,765472,764998,No
5,764809,765618,765214,Yes
5,765472,765876,765674,No
5,767404,767637,767520,No
5,769592,770588,770090,No
5,771724,773618,772671,No
5,774302,774497,774400,Yes
5,774497,776477,775487,No
5,775743,775746,775744,No
5,775777,777703,776740,No
5,777730,777838,777784,No
5,779399,779495,779447,No
5,779802,780059,779930,No
5,777763,783375,780569,No
5,780059,782426,781242,No
5,781545,781776,781660,No
5,783375,784221,783798,No
5,783375,784221,783798,No
5,784221,784984,784602,No
5,786535,788312,787424,No
5,788142,788312,788227,Yes
5,786535,790613,788574,Yes
5,795685,796960,796322,No
5,800479,800617,800548,Yes
5,800866,801028,800947,No
5,801483,801522,801502,No
5,807116,807230,807173,No
5,805784,809234,807509,No
5,807801,808690,808246,No
5,814586,815348,814967,No
5,818486,818706,818596,No
5,821303,821666,821484,No
5,821666,821850,821758,Yes
5,824500,824718,824609,No
5,829021,829255,829138,No
5,829153,829181,829167,No
5,830147,830333,830240,No
5,829572,831227,830400,Yes
5,831767,831947,831857,No
5,831994,832185,832090,No
5,835452,835606,835529,No
5,834093,837229,835661,No
5,839296,839334,839315,No
5,839891,840110,840000,No
5,840996,841896,841446,No
5,844821,844950,844886,No
5,847057,849648,848352,No
5,861381,865202,863292,Yes
5,877565,878161,877863,No
5,877390,879964,878677,No
5,880193,881436,880814,Yes
5,899509,900852,900180,No
5,910331,911298,910814,No
5,915473,919743,917608,No
5,914144,924791,919468,No
5,925595,927587,926591,No
5,925595,931396,928496,No
5,927587,931160,929374,No
5,939862,940463,940162,No
5,939862,940463,940162,No
5,939862,943871,941866,No
5,941832,942588,942210,No
5,941832,942737,942284,No
5,942059,943871,942965,No
5,943088,943871,943480,No
5,943029,944634,943832,Yes
5,944253,944532,944392,Yes
5,939264,950845,945054,Yes
5,945209,948924,947066,No
5,953436,954847,954142,No
5,954032,954847,954440,No
5,954847,956191,955519,No
5,964354,969092,966723,Yes
5,968065,973725,970895,Yes
5,969965,974009,971987,Yes
5,969965,976630,973298,No
5,975487,976054,975770,No
5,979595,980849,980222,Yes
5,981089,983519,982304,No
5,979385,985694,982540,No
5,979887,993402,986644,No
5,985694,993402,989548,Yes
5,984250,996339,990294,No
5,985694,996339,991016,No
5,985694,996339,991016,No
5,1002894,1003006,1002950,No
5,1003259,1006370,1004814,No
5,1007809,1007815,1007812,No
5,1006019,1010048,1008034,No
5,1010342,1010912,1010627,Yes
5,1018632,1019481,1019056,No
5,1076546,1078193,1077370,No
5,1076546,1078311,1077428,Yes
5,1086218,1088451,1087334,No
5,1090519,1095396,1092958,No
5,1101693,1103106,1102400,No
5,1107087,1108978,1108032,No
5,1109389,1109452,1109420,No
5,1109519,1111443,1110481,Yes
5,1113072,1116025,1114548,No
5,1116278,1117423,1116850,Yes
5,1117423,1117626,1117524,No
5,1118019,1118453,1118236,Yes
5,1128206,1128488,1128347,No
5,1128206,1132224,1130215,No
5,1133094,1137364,1135229,Yes
5,1139548,1140076,1139812,No
5,1139548,1140663,1140106,No
5,1139548,1142510,1141029,No
5,1148035,1148567,1148301,No
5,1149318,1149353,1149336,No
5,1149883,1150733,1150308,No
5,1160264,1161099,1160682,No
5,1161099,1162572,1161836,No
5,1188160,1188484,1188322,No
5,1193462,1197268,1195365,No
5,1198644,1203904,1201274,No
5,1203556,1204063,1203810,No
5,1204162,1204759,1204460,No
5,1204563,1204759,1204661,No
5,1241103,1242425,1241764,No
5,1254399,1255127,1254763,No
5,1257792,1258598,1258195,Yes
5,1258598,1258716,1258657,No
5,1258716,1259321,1259018,No
5,1258903,1260659,1259781,No
5,1257739,1261992,1259866,No
5,1268651,1270198,1269424,Yes
5,1270556,1271276,1270916,Yes
5,1272180,1272310,1272245,No
5,1271497,1273122,1272310,No
5,1281720,1281795,1281758,No
5,1286092,1291999,1289046,Yes
5,1290649,1292531,1291590,No
5,1305263,1305352,1305308,No
5,1307315,1308562,1307938,No
5,1332411,1334459,1333435,No
5,1334459,1334577,1334518,Yes
5,1334577,1335476,1335026,No
5,1343480,1343884,1343682,No
5,1343480,1344131,1343806,No
5,1368138,1377029,1372584,No
5,1372903,1372923,1372913,No
5,1375212,1375755,1375484,No
5,1375212,1375755,1375484,No
5,1375755,1377230,1376492,Yes
5,1380359,1380835,1380597,No
5,1382369,1382574,1382472,No
5,1386863,1387766,1387314,No
5,1392983,1399954,1396468,No
5,1398957,1407883,1403420,No
5,1402288,1406021,1404154,No
5,1407375,1409589,1408482,No
5,1412380,1412804,1412592,No
5,1412804,1413339,1413072,No
5,1413339,1414820,1414080,No
5,1413189,1416554,1414872,No
5,1413339,1416554,1414946,No
5,1416381,1416554,1416468,No
5,1424959,1425726,1425342,No
5,1436526,1453255,1444890,No
5,1444591,1447030,1445810,No
5,1450807,1451111,1450959,Yes
5,1459813,1461775,1460794,No
5,1464592,1471745,1468168,No
5,1483091,1484160,1483626,No
5,1484759,1485632,1485196,No
5,1493590,1493747,1493668,No
5,1520863,1524294,1522578,No
5,1524148,1524294,1524221,No
5,1538776,1551050,1544913,Yes
5,1553846,1556447,1555146,No
5,1562961,1564856,1563908,No
5,1565026,1565082,1565054,No
5,1567734,1567791,1567762,Yes
5,1567376,1568685,1568030,No
5,1567794,1568647,1568220,No
5,1568725,1568784,1568754,No
5,1568955,1571442,1570198,No
5,1569511,1571442,1570476,Yes
5,1573749,1580294,1577022,No
5,1579744,1581849,1580796,No
5,1582858,1582887,1582872,No
5,1583878,1583991,1583934,Yes
5,1584173,1585219,1584696,No
5,1593117,1593290,1593204,No
5,1596086,1596158,1596122,No
5,1600131,1602678,1601404,Yes
5,1601661,1602779,1602220,No
5,1602779,1603065,1602922,No
5,1603087,1604182,1603634,Yes
5,1603774,1603881,1603828,No
5,1604859,1606046,1605452,No
5,1606361,1606659,1606510,No
5,1606962,1607477,1607220,Yes
5,1607680,1607814,1607747,No
5,1606659,1608916,1607788,No
5,1607814,1608916,1608365,No
5,1609355,1609463,1609409,Yes
5,1609049,1610302,1609676,No
5,1670975,1679252,1675114,No
5,1681342,1682908,1682125,No
5,1704575,1704659,1704617,No
5,1709445,1712623,1711034,No
5,1718394,1718595,1718494,No
5,1721840,1721866,1721853,No
5,1738088,1761460,1749774,Yes
5,1761060,1761185,1761122,No
5,1761788,1761857,1761822,Yes
5,1762804,1764876,1763840,No
5,1761985,1767752,1764868,Yes
5,1768126,1769549,1768838,No
5,1769651,1769773,1769712,No
5,1776042,1776047,1776044,No
5,1790893,1792595,1791744,No
5,1793906,1794213,1794060,No
5,1795181,1795663,1795422,No
5,1813168,1814155,1813662,No
5,1817325,1819425,1818375,No
5,1897118,1901626,1899372,No
5,1903622,1904010,1903816,No
5,1907800,1909113,1908456,No
5,1909832,1912351,1911092,No
5,1917207,1917601,1917404,No
5,1918562,1918766,1918664,No
5,1922754,1922966,1922860,Yes
5,1922754,1923026,1922890,No
5,1922754,1923237,1922996,No
5,1924610,1928241,1926426,No
5,1930579,1930612,1930596,No
5,1930863,1932094,1931478,No
5,1933196,1933544,1933370,Yes
5,1935713,1935882,1935798,No
5,1936632,1937741,1937186,No
5,1948070,1948687,1948378,Yes
5,1948687,1949249,1948968,No
5,1949332,1950465,1949898,No
5,1950465,1950801,1950633,No
5,1950465,1950801,1950633,No
5,1950801,1950940,1950870,No
5,1962604,1963498,1963051,No
5,1966085,1968265,1967175,Yes
5,1979846,1983453,1981650,Yes
5,1981900,1981908,1981904,No
5,1984490,1985961,1985226,No
5,1988560,1989457,1989008,No
5,2011019,2013504,2012262,No
5,2011019,2022503,2016761,No
5,2031181,2033194,2032188,Yes
5,2042372,2042461,2042416,No
5,2047036,2047492,2047264,Yes
5,2066315,2066369,2066342,No
5,2067728,2073077,2070402,No
5,2070455,2073889,2072172,No
5,2073889,2074862,2074376,No
5,2074945,2075590,2075268,No
5,2077767,2078429,2078098,No
5,2092320,2093160,2092740,No
5,2092320,2094863,2093592,No
5,2096709,2096928,2096818,No
5,2098571,2102158,2100364,No
5,2108710,2112316,2110513,No
5,2125050,2125805,2125428,No
5,2141214,2143556,2142385,No
5,2151688,2152113,2151900,No
5,2172495,2176034,2174264,No
5,2178111,2178437,2178274,No
5,2178571,2179175,2178873,No
5,2178876,2178914,2178895,Yes
5,2180240,2180764,2180502,Yes
5,2180240,2181439,2180840,Yes
5,2182306,2183359,2182832,No
5,2183508,2183630,2183569,No
5,2189081,2190490,2189786,No
5,2190518,2191851,2191184,No
5,2191851,2193243,2192547,No
5,2190941,2194278,2192610,No
5,2193324,2193836,2193580,No
5,2193651,2193836,2193744,Yes
5,2193651,2194278,2193964,No
5,2194278,2194769,2194524,No
5,2214630,2216157,2215394,Yes
5,2230036,2230638,2230337,No
5,2263444,2270859,2267152,No
5,2271675,2276790,2274232,No
5,2250338,2299027,2274682,No
5,2272767,2276790,2274778,No
5,2311884,2314815,2313350,Yes
5,2321476,2322605,2322040,No
5,2345855,2346101,2345978,No
5,2348084,2352665,2350374,Yes
5,2351428,2351866,2351647,No
5,2352918,2353665,2353292,No
5,2367945,2368057,2368001,No
5,2367945,2368406,2368176,No
5,2371201,2372609,2371905,No
5,2368057,2387407,2377732,No
5,2367945,2389201,2378573,No
5,2385280,2385331,2385306,No
5,2410394,2410875,2410634,No
5,2416732,2417825,2417278,No
5,2420497,2420516,2420506,No
5,2420497,2432362,2426430,No
5,2427957,2432362,2430160,No
5,2443683,2446768,2445226,No
5,2446219,2447457,2446838,Yes
5,2449765,2451940,2450852,No
5,2456854,2459048,2457951,No
5,2472636,2473157,2472896,No
5,2481262,2483067,2482164,No
5,2484101,2487515,2485808,No
5,2513990,2515614,2514802,No
5,2539410,2541282,2540346,No
5,2552716,2553497,2553106,No
5,2565504,2566740,2566122,No
5,2565415,2568785,2567100,No
5,2566740,2569839,2568290,No
5,2605567,2606357,2605962,No
5,2613933,2614526,2614230,No
5,2625191,2625335,2625263,No
5,2630032,2630662,2630347,No
5,2628233,2636028,2632130,No
5,2633117,2641068,2637092,No
5,2637941,2643697,2640819,No
5,2656396,2658643,2657520,No
5,2657663,2658643,2658153,Yes
5,2687207,2688620,2687914,Yes
5,2695950,2697607,2696778,No
5,2695019,2704015,2699517,No
5,2736633,2737189,2736911,No
5,2764896,2766064,2765480,No
5,2803990,2815853,2809922,No
5,2804898,2815853,2810376,No
5,2824287,2831387,2827837,No
5,2824584,2838442,2831513,No
5,2824584,2838442,2831513,No
5,2838442,2847703,2843072,No
5,2888044,2897676,2892860,No
5,2900007,2906934,2903470,No
5,2930912,2935997,2933454,No
5,2935997,2938561,2937279,Yes
5,2935997,2940277,2938137,No
5,2940528,2942234,2941381,No
5,2969596,2973640,2971618,Yes
5,2970412,2973640,2972026,No
5,2979565,2984372,2981968,No
5,2984372,2991648,2988010,Yes
5,2995020,2995837,2995428,No
5,3003953,3003992,3003972,No
5,3008149,3008774,3008462,No
5,3012523,3012978,3012750,No
5,3048450,3050337,3049394,No
5,3048902,3050076,3049489,No
5,3051506,3052313,3051910,No
5,3051334,3054764,3053049,Yes
5,3081350,3082165,3081758,No
5,3080741,3083239,3081990,No
5,3085716,3094691,3090204,No
5,3104545,3104602,3104574,No
5,3113629,3114950,3114290,Yes
5,3121112,3121698,3121405,No
5,3121789,3122320,3122054,No
5,3183825,3187634,3185730,No
5,3183825,3188039,3185932,No
5,3187887,3190673,3189280,No
5,3190675,3191134,3190904,No
5,3199506,3199509,3199508,Yes
5,3209574,3209668,3209621,No
5,3214085,3216209,3215147,No
5,3234419,3239392,3236906,No
5,3235839,3239625,3237732,No
5,3235839,3240751,3238295,Yes
